Year,Month,District,Rainfall_mm,SoilMoisture,Temperature_C,Humidity_%,NDVI,Evapotranspiration_mm,GroundwaterLevel_m,Drought_Index,Crop_Yield_Loss_%
2018,5,Bardiya,261.73,0.32,21,41.3,0.22,106.5,11.14,0.16,0.66
2018,5,Kailali,277.27,0.43,19.1,77.6,0.51,110.58,4.99,0.15,0.25
2018,5,Kanchanpur,347.24,0.38,21,48.4,0.68,73.73,5.46,0.04,1.12
2018,6,Jhapa,363.59,0.22,34.9,40.9,0.3,119.71,3.43,0.07,1.19
2018,6,Morang,398.02,0.08,25.6,70.5,0.73,126.52,8.13,0,0.7
2018,6,Sunsari,251.88,0.09,21.6,52.6,0.38,69.16,5.56,0.22,7.32
2018,6,Saptari,141.91,0.2,26.2,52.4,0.3,122.48,13.19,0.56,13.33
2018,6,Siraha,49.32,0.34,36.3,74.2,0.22,21.88,4.38,0.45,10.84
2018,6,Dhanusha,385.91,0.35,28.2,56.1,0.62,49.99,10.95,0.03,1.19
2018,6,Mahottari,88.97,0.14,30.4,41.9,0.66,95.63,2.83,0.66,17.24
2018,6,Sarlahi,86.87,0.16,24.3,57.3,0.25,114.27,11.25,0.56,11.47
2018,6,Rautahat,225.2,0.09,24.6,82.4,0.71,105.88,3.35,0.29,4.44
2018,6,Bara,272.28,0.23,30.9,86.4,0.3,91.56,10.03,0.13,1.94
2018,6,Parsa,26.76,0.2,36.5,41.3,0.33,125.72,2.02,0.59,13.68
2018,6,Chitwan,131.05,0.36,17.4,65.1,0.43,37.09,4.91,0.47,10.17
2018,6,Nawalparasi,127.66,0.13,24.1,53.7,0.62,35.52,8.23,0.47,11.13
2018,6,Rupandehi,151.45,0.38,36.4,82.1,0.35,101.9,10.8,0.27,7.18
2018,6,Kapilvastu,359.62,0.24,37.6,73.4,0.78,85.84,9.05,0.05,0.84
2018,6,Dang,149.53,0.31,26.8,41.3,0.22,130.85,14.23,0.49,8.11
2018,6,Banke,315.7,0.2,28.5,82.7,0.5,91.67,8.44,0.11,1.6
2018,6,Bardiya,273.4,0.22,30.8,83.5,0.78,30.44,7.05,0.13,1.01
2018,6,Kailali,295.62,0.42,15.9,69.9,0.72,122.93,12.6,0.08,0.75
2018,6,Kanchanpur,20.77,0.27,24.4,54.6,0.52,116.24,9.75,0.44,8.03
2018,7,Jhapa,239.8,0.08,15.1,67.5,0.44,118.43,12.69,0.3,6.08
2018,7,Morang,347.2,0.1,37.2,62.7,0.75,97.9,2.76,0.11,0.18
2018,7,Sunsari,71.71,0.3,19.4,52.4,0.49,46.73,4.36,0.49,8.66
2018,7,Saptari,11.68,0.34,22.1,55.6,0.62,104.95,2.86,0.51,10.43
2018,7,Siraha,226.74,0.42,24.2,86.2,0.5,117.52,12.44,0.2,2.37
2018,7,Dhanusha,198.88,0.13,32.6,74.6,0.28,74.38,10.17,0.26,3.53
2018,7,Mahottari,293.21,0.13,37.6,85.5,0.31,32.49,10.63,0.13,0.49
2018,7,Sarlahi,223.75,0.29,27.4,86.8,0.23,108.57,6.66,0.23,4.65
2018,7,Rautahat,74.72,0.17,26.6,47.4,0.49,72.04,6.09,0.46,12.97
2018,7,Bara,328.37,0.23,28.2,71.5,0.53,94.81,11.16,0.16,1.46
2018,7,Parsa,109.56,0.27,20.6,76.7,0.55,76.15,2.51,0.4,8.68
2018,7,Chitwan,109.87,0.42,21.5,43.8,0.8,80.18,2.34,0.45,12.86
2018,7,Nawalparasi,32.84,0.07,21.2,58.3,0.39,34.47,7.7,1.02,22.01
2018,7,Rupandehi,254.53,0.13,36,68,0.51,101.09,2.51,0.17,1.45
2018,7,Kapilvastu,147.24,0.42,35.4,40.8,0.58,119.82,10.38,0.21,7.6
2018,7,Dang,281.25,0.12,30.7,56.7,0.21,60.42,8.72,0.15,1.29
2018,7,Banke,277.59,0.26,37.1,52.7,0.41,113.84,12.87,0.2,5.45
2018,7,Bardiya,301.65,0.21,18,42.6,0.2,116.69,4.42,0.15,1.93
2018,7,Kailali,198.88,0.19,30.9,66,0.26,37.24,7.25,0.47,13.93
2018,7,Kanchanpur,329.68,0.28,35.8,76.3,0.33,97.51,10.52,0.1,0.43
2018,8,Jhapa,395.46,0.24,23.5,62.2,0.71,42.98,2.48,0.01,1.77
2018,8,Morang,98.88,0.21,37.7,55.2,0.41,112.04,5.26,0.53,9.36
2018,8,Sunsari,97.26,0.28,20.2,41.3,0.63,108.44,7.48,0.4,12.25
2018,8,Saptari,9.06,0.26,34.3,49.8,0.56,76.63,13.47,0.5,12.69
2018,8,Siraha,143.77,0.28,21.7,48.8,0.8,78.8,2.67,0.38,5.28
2018,8,Dhanusha,212.99,0.27,37.6,45.3,0.56,106.66,4.78,0.17,1.37
2018,8,Mahottari,240.8,0.4,28.5,47.1,0.47,95.17,8.09,0.13,0.37
2018,8,Sarlahi,296.47,0.26,24.2,71.1,0.54,51.36,7.56,0.13,1.49
2018,8,Rautahat,90.48,0.35,27,49.8,0.72,130.14,8.43,0.42,11.32
2018,8,Bara,294.66,0.22,28.7,56.7,0.26,102.11,6.86,0.21,5.25
2018,8,Parsa,391.97,0.22,30.6,56.2,0.58,33.56,11.72,0.01,0.01
2018,8,Chitwan,319.58,0.29,22.3,73.4,0.41,115.1,9.15,0.14,1.13
2018,8,Nawalparasi,63.33,0.36,22.4,72.4,0.57,34.91,6.18,0.33,5.62
2018,8,Rupandehi,109.68,0.4,30.2,68.8,0.72,71.4,2.44,0.35,3.45
2018,8,Kapilvastu,135.68,0.23,30.7,64.7,0.62,23.58,12,0.32,6.9
2018,8,Dang,222.68,0.17,24.7,74.6,0.63,120.97,7.03,0.36,5.62
2018,8,Banke,103.22,0.38,29,61.5,0.67,82.03,4.98,0.38,6.72
2018,8,Bardiya,152.59,0.18,19.9,48.8,0.66,31.23,13.54,0.3,5.39
2018,8,Kailali,391.95,0.45,24.2,87.4,0.79,132.98,3.07,0.01,0.58
2018,8,Kanchanpur,17.01,0.12,28.4,89.7,0.25,41.02,14.4,0.44,14.08
2018,9,Jhapa,319.25,0.26,35.7,83.1,0.27,142.58,6.57,0.17,0.64
2018,9,Morang,267.35,0.43,34.9,77.9,0.73,102.13,12.83,0.2,6.89
2018,9,Sunsari,64.65,0.31,18.4,60,0.72,28.57,14.83,0.67,28.44
2018,9,Saptari,68.25,0.42,16,66.4,0.48,120.13,6.12,0.4,12.32
2018,9,Siraha,280.17,0.43,17.4,60.5,0.29,86.15,7.44,0.16,0.37
2018,9,Dhanusha,118.78,0.27,35.3,42.8,0.3,47.99,10.72,0.32,4.84
2018,9,Mahottari,269.51,0.18,23.2,87.3,0.44,65.45,12.94,0.18,1.87
2018,9,Sarlahi,219.2,0.28,16.6,49.9,0.63,95.93,2.66,0.2,6.33
2018,9,Rautahat,80.78,0.12,30.1,60.2,0.76,119.19,8.21,0.78,24.78
2018,9,Bara,154.58,0.29,23.3,40.7,0.34,98.37,7.08,0.23,3.43
2018,9,Parsa,8.89,0.16,26.8,44.8,0.41,23.13,4.9,0.52,12.03
2018,9,Chitwan,379.45,0.18,15.3,47.5,0.6,50.22,9.37,0.03,1.98
2018,9,Nawalparasi,393.61,0.44,30.1,61.2,0.62,75.36,14.51,0,1.23
2018,9,Rupandehi,95.79,0.1,19.8,59.1,0.54,51.86,10.51,0.45,13.59
2018,9,Kapilvastu,354.75,0.27,29.3,43.4,0.53,135.12,2.82,0.07,0.59
2018,9,Dang,280.7,0.36,25,85.6,0.41,56.13,5.05,0.12,0.59
2018,9,Banke,118.06,0.31,33.1,74.8,0.21,24.4,6.33,0.47,12.23
2018,9,Bardiya,104.32,0.05,21.6,46.4,0.25,48.52,6.33,0.61,28.34
2018,9,Kailali,282.55,0.15,30.2,50.7,0.56,136.75,3.14,0.13,1.35
2018,9,Kanchanpur,346.07,0.38,19.4,83.6,0.26,131.31,4.32,0.06,0.64
2018,10,Jhapa,384.45,0.14,34.3,43.5,0.45,122.54,7.3,0.02,1.69
2018,10,Morang,285.08,0.11,36.3,83.1,0.45,30.66,4.97,0.25,2.76
2018,10,Sunsari,128.43,0.39,19,55.2,0.48,134.17,2.63,0.32,7.49
2018,10,Saptari,363.94,0.29,31.5,71.9,0.71,88.07,12.99,0.05,0.87
2018,10,Siraha,274.26,0.11,36.6,58.8,0.68,53.05,9.54,0.27,5.73
2018,10,Dhanusha,264.16,0.45,16.1,64.1,0.77,29.41,7.99,0.12,1.92
2018,10,Mahottari,107.49,0.28,34.2,77.6,0.38,29.15,10.22,0.31,2.02
2018,10,Sarlahi,381.81,0.11,35.7,51.9,0.49,50.65,14.52,0.04,1.58
2018,10,Rautahat,293.38,0.36,24.9,78,0.61,94.42,4.5,0.2,3.28
2018,10,Bara,371.21,0.25,37.9,49.3,0.46,82.37,10.76,0.03,1.55
2018,10,Parsa,360.78,0.37,35.1,65.6,0.57,134.89,10.84,0.05,1.25
2018,10,Chitwan,372.72,0.23,26.5,50.1,0.3,143.2,4.87,0.05,1.83
2018,10,Nawalparasi,40.48,0.23,21.3,49.8,0.64,59.98,11.37,0.58,11.27
2018,10,Rupandehi,91.99,0.37,23.5,47.5,0.27,144.98,4.31,0.32,7.64
2018,10,Kapilvastu,143.35,0.09,18.6,84,0.71,42.3,3.45,0.46,13.08
2018,10,Dang,177.52,0.11,28.4,87.9,0.22,75.56,9.67,0.49,8.24
2018,10,Banke,130.59,0.36,18.1,60.9,0.46,49.01,8.4,0.34,7.57
2018,10,Bardiya,391.91,0.42,28.4,41.9,0.31,92.4,12.3,0.01,0.06
2018,10,Kailali,173.61,0.07,20.6,47.5,0.26,144.88,4.19,0.56,8.02
2018,10,Kanchanpur,388.82,0.26,32.4,60.4,0.4,89.27,2.09,0.02,0.1
2018,11,Jhapa,222.04,0.26,24.3,49.2,0.67,85.21,10.27,0.25,2.21
2018,11,Morang,344.6,0.2,26.1,51.2,0.41,135.95,13.71,0.1,0.34
2018,11,Sunsari,301.09,0.09,15.7,70.3,0.7,37.05,4.01,0.19,0.61
2018,11,Saptari,326.71,0.13,17.6,87.1,0.25,23.23,3.51,0.15,0.17
2018,11,Siraha,38.11,0.29,36.2,85.2,0.58,24.26,9.75,0.69,24.6
2018,11,Dhanusha,129.02,0.18,20.7,72.2,0.5,50.93,11.41,0.59,10.08
2018,11,Mahottari,160.31,0.34,17.3,43.2,0.65,98.38,10.19,0.21,7.39
2018,11,Sarlahi,247.25,0.25,26.2,60,0.39,20.99,7.49,0.2,6.05
2018,11,Rautahat,169.12,0.29,21.9,68.4,0.36,84.71,9.7,0.45,11.31
2018,11,Bara,352.66,0.36,16.2,87.9,0.54,74.32,6.69,0.08,1.01
2018,11,Parsa,182.72,0.34,37.2,42.2,0.29,27.1,6.08,0.29,4.52
2018,11,Chitwan,46.71,0.45,37.1,69.8,0.61,117.89,3.83,0.37,7.56
2018,11,Nawalparasi,61.77,0.2,22.9,70.5,0.57,30.36,3.35,0.74,21.45
2018,11,Rupandehi,254.45,0.19,18.4,47,0.73,26.88,11.33,0.18,1.69
2018,11,Kapilvastu,254.95,0.32,33.5,62.2,0.44,22.83,12.54,0.17,0.81
2018,11,Dang,338.84,0.36,26.5,73.5,0.8,80.07,11.05,0.1,1.32
2018,11,Banke,207.23,0.28,33.4,41.8,0.54,78.52,10.61,0.26,7.08
2018,11,Bardiya,43.68,0.1,24.8,42,0.72,103.63,14.64,0.86,21.05
2018,11,Kailali,288.8,0.18,15.5,57,0.7,41.15,4.78,0.27,3.57
2018,11,Kanchanpur,315.34,0.3,21.1,83.4,0.3,34.24,3.95,0.12,0.14
2018,12,Jhapa,369.07,0.44,34.2,82.3,0.73,126.09,14.45,0.04,0.53
2018,12,Morang,184.8,0.18,28.4,74.9,0.56,94.74,11.19,0.4,12.52
2018,12,Sunsari,34.88,0.16,35.5,52.5,0.55,62.71,13.06,0.5,11.66
2018,12,Saptari,163.68,0.16,35,86.4,0.64,79.83,14.12,0.32,5.52
2018,12,Siraha,284.61,0.41,31.5,43,0.58,74.7,5.56,0.18,1.36
2018,12,Dhanusha,320.35,0.1,24.4,81.5,0.34,79.1,6.09,0.18,1.68
2018,12,Mahottari,391.27,0.43,29.3,52.8,0.79,72.09,8.79,0.01,1.68
2018,12,Sarlahi,359.19,0.12,29,70.6,0.68,97.4,3.02,0.08,0.15
2018,12,Rautahat,306.83,0.13,31.9,41.3,0.73,148.24,7.33,0.19,1.41
2018,12,Bara,167.63,0.31,35.5,74.1,0.76,138.24,10.55,0.32,5.54
2018,12,Parsa,0.95,0.2,35.9,52.3,0.61,80.83,3.36,0.75,19.72
2018,12,Chitwan,221.97,0.41,17.2,48.5,0.29,105.15,5.82,0.19,1.73
2018,12,Nawalparasi,71.37,0.25,28.4,49,0.74,88.88,10.99,0.57,13.6
2018,12,Rupandehi,285.38,0.31,20,73.4,0.6,47.49,9.72,0.13,1.65
2018,12,Kapilvastu,277.34,0.41,36.8,58.1,0.69,134.24,2.25,0.19,0.87
2018,12,Dang,15.89,0.14,23.8,58.1,0.72,86.53,10.44,0.54,8.92
2018,12,Banke,241.17,0.38,21.9,41.4,0.76,47.73,13.95,0.16,1.18
2018,12,Bardiya,217.1,0.44,29,42.7,0.53,108.72,5.76,0.29,2.61
2018,12,Kailali,100.43,0.12,36.2,50.6,0.71,61.3,12.87,0.38,6.31
2018,12,Kanchanpur,79.83,0.36,22.5,68.3,0.24,113.6,14.86,0.47,14.54
2019,1,Jhapa,105.47,0.2,29.9,83.1,0.62,135.22,13.81,0.51,12.56
2019,1,Morang,259.4,0.23,30.6,50.4,0.6,48.34,8.6,0.26,7.46
2019,1,Sunsari,359.65,0.18,33.5,78.2,0.43,119.29,4.87,0.06,0.58
2019,1,Saptari,71.81,0.25,17.6,42.5,0.52,126.69,11.82,0.71,18.42
2019,1,Siraha,196.87,0.39,30,48.6,0.24,62.33,9.24,0.16,1.4
2019,1,Dhanusha,272.77,0.3,19.7,52.3,0.53,125.52,6.87,0.14,0.9
2019,1,Mahottari,280.49,0.08,34.2,71.2,0.77,145.42,7.62,0.28,7.93
2019,1,Sarlahi,342.95,0.14,15.6,66.5,0.43,134.97,8.57,0.14,0.27
2019,1,Rautahat,276.59,0.28,16.3,76.4,0.54,104.23,10.34,0.14,1.18
2019,1,Bara,207.97,0.41,25.7,72.4,0.51,121.44,12.83,0.25,7.49
2019,1,Parsa,50.55,0.18,15.5,69.3,0.38,94.13,12.47,0.83,19.5
2019,1,Chitwan,15.96,0.15,28.3,84.6,0.63,132.64,14.58,0.88,28.94
2019,1,Nawalparasi,186.93,0.35,20.5,41.9,0.24,27.16,5.14,0.21,4.39
2019,1,Rupandehi,340.11,0.25,33.7,75.8,0.76,149.21,14.18,0.09,1.01
2019,1,Kapilvastu,176.79,0.29,33.8,67,0.74,144.34,11.5,0.33,7.08
2019,1,Dang,387.35,0.43,26,81.5,0.59,125.2,7.63,0.02,1.05
2019,1,Banke,44.58,0.24,26.1,85,0.61,35.13,3.34,0.77,16.93
2019,1,Bardiya,121.5,0.18,32.9,78,0.45,128.28,7.22,0.47,12.5
2019,1,Kailali,210.12,0.42,22.5,78.6,0.42,146.1,11.59,0.26,2.35
2019,1,Kanchanpur,118.39,0.26,22.2,50.7,0.36,89.58,14.84,0.5,14.81
2019,2,Jhapa,97.01,0.15,33.2,54.9,0.51,70.02,12.97,0.45,10.72
2019,2,Morang,156.89,0.08,17.7,40,0.28,65.11,8.81,0.3,6.19
2019,2,Sunsari,75.97,0.12,20.8,69.7,0.3,45.37,14.79,0.85,18
2019,2,Saptari,305.08,0.38,30.4,86.4,0.62,102.2,10.44,0.15,1.15
2019,2,Siraha,74.3,0.16,17.1,60.6,0.7,78.34,13.79,0.52,10.14
2019,2,Dhanusha,177.05,0.23,29.1,50.2,0.66,65.67,10.19,0.44,12.02
2019,2,Mahottari,221.62,0.27,35.4,82.2,0.74,83.34,2.32,0.29,7.22
2019,2,Sarlahi,0.25,0.24,15.5,86.3,0.41,102.78,6.83,0.52,8.17
2019,2,Rautahat,256.31,0.31,23.6,66.5,0.22,115.96,11.31,0.24,5.09
2019,2,Bara,166.51,0.27,32.2,70.5,0.63,105.55,13.75,0.42,12.36
2019,2,Parsa,5.8,0.3,29.1,75.2,0.24,75.6,10.46,0.62,26.95
2019,2,Chitwan,357.22,0.39,17.7,49.2,0.57,97.54,5.95,0.04,1.36
2019,2,Nawalparasi,79.8,0.12,33.5,75.6,0.29,54.37,4.83,0.47,8.03
2019,2,Rupandehi,63.36,0.06,23.6,40.6,0.38,71.7,11.8,0.74,28.77
2019,2,Kapilvastu,15.08,0.15,35.5,62.8,0.3,149.61,12.47,0.5,10.76
2019,2,Dang,299.14,0.26,28,70.8,0.55,104.33,2.79,0.11,1.68
2019,2,Banke,286.78,0.17,37.5,73.2,0.29,138.36,10.79,0.13,1.76
2019,2,Bardiya,350.41,0.38,22.9,86.9,0.62,26.58,8.03,0.06,0.77
2019,2,Kailali,109.64,0.07,28.4,71.1,0.41,69.36,9.57,0.4,8.69
2019,2,Kanchanpur,174.93,0.25,37.8,58,0.77,111.95,4.1,0.31,7.41
2019,3,Jhapa,353.24,0.22,37,61.7,0.49,132.03,2.46,0.09,1.37
2019,3,Morang,280.1,0.4,29,45.4,0.3,135.15,9.47,0.14,0.56
2019,3,Sunsari,185.54,0.33,25.4,50.6,0.72,75.08,9.58,0.31,7.56
2019,3,Saptari,205.07,0.14,20.2,61.2,0.37,25.75,4.12,0.49,10.26
2019,3,Siraha,52.42,0.1,37.3,65.6,0.46,72.49,5.48,0.8,20.38
2019,3,Dhanusha,238.43,0.22,24.1,45.9,0.62,143.47,13.41,0.27,2.6
2019,3,Mahottari,260.92,0.05,29.6,77.1,0.48,83.84,9.64,0.39,3.53
2019,3,Sarlahi,291.78,0.07,31.9,79.6,0.7,28.86,6.2,0.2,2.03
2019,3,Rautahat,197.24,0.33,26.6,59.3,0.79,141.71,5.65,0.18,1.05
2019,3,Bara,172.54,0.09,24.3,40.7,0.66,130.1,13.52,0.38,6.72
2019,3,Parsa,315.52,0.25,19.7,89.5,0.5,129.75,7.65,0.13,1.06
2019,3,Chitwan,246.67,0.25,21.8,65.8,0.21,99.37,9.51,0.17,1.37
2019,3,Nawalparasi,215.08,0.39,22.3,86.2,0.53,108.39,4.73,0.21,4.49
2019,3,Rupandehi,294.85,0.07,34.9,89.7,0.76,123.18,7.54,0.18,0.65
2019,3,Kapilvastu,49.77,0.26,18.9,79.1,0.46,140.57,12.33,0.39,7.35
2019,3,Dang,141.54,0.42,23.5,47.7,0.22,102.91,6.71,0.41,9.82
2019,3,Banke,373.86,0.3,36.6,85,0.55,28.3,2.39,0.05,1.18
2019,3,Bardiya,15.49,0.3,21.9,76.5,0.61,57.01,2.48,0.56,10.07
2019,3,Kailali,124.36,0.27,32.8,86.3,0.62,65.31,11.72,0.3,7.09
2019,3,Kanchanpur,243.99,0.33,34.9,41.4,0.71,65.71,14.89,0.17,1.06
2019,4,Jhapa,394.68,0.15,25.1,72.2,0.73,51.76,4.92,0.01,2
2019,4,Morang,282.18,0.05,25.4,47.7,0.49,55.34,9.1,0.14,1.55
2019,4,Sunsari,129.44,0.34,35.1,84.9,0.55,29.73,10.82,0.48,13.74
2019,4,Saptari,201.73,0.25,37.8,51,0.58,124.78,10.4,0.41,13.11
2019,4,Siraha,113.63,0.32,25.5,84.2,0.44,22.92,13.5,0.4,14.71
2019,4,Dhanusha,184.39,0.33,19.1,63.5,0.5,77.05,10.54,0.28,2.27
2019,4,Mahottari,199.37,0.17,16.1,62.4,0.75,21.59,5.66,0.39,6.86
2019,4,Sarlahi,127.64,0.27,25.6,64.3,0.35,31.44,3.79,0.34,7.5
2019,4,Rautahat,338.38,0.09,30.6,74.3,0.68,55.98,10.69,0.12,0.82
2019,4,Bara,283.12,0.41,24.2,56.7,0.35,90.7,2.81,0.11,1.59
2019,4,Parsa,353.29,0.26,25,81.5,0.36,52.55,5.08,0.06,0.1
2019,4,Chitwan,394.01,0.26,16.8,71.4,0.65,134.02,14.11,0.01,1.07
2019,4,Nawalparasi,202.75,0.3,15.3,68.2,0.59,112.25,11.39,0.18,1.22
2019,4,Rupandehi,280.02,0.31,17.7,57.1,0.74,100.95,11.46,0.23,6.48
2019,4,Kapilvastu,367.7,0.25,30.6,48.3,0.77,139.09,10.38,0.04,1.34
2019,4,Dang,380.23,0.44,17.4,49.5,0.47,91.27,3.2,0.01,1.54
2019,4,Banke,215.08,0.44,15.6,58.9,0.75,136.82,13.14,0.25,6.94
2019,4,Bardiya,196.33,0.21,36.8,63.1,0.51,30.48,5.56,0.34,4.91
2019,4,Kailali,381.42,0.28,31,86.1,0.25,134.05,9.01,0.04,1.64
2019,4,Kanchanpur,178.19,0.32,25.8,62,0.29,55.37,2.87,0.34,4.92
2019,5,Jhapa,259.74,0.15,26.3,66.7,0.48,89.34,4.4,0.32,4.02
2019,5,Morang,145.68,0.16,28.5,73,0.29,137.09,14.15,0.32,3.61
2019,5,Sunsari,121.26,0.3,28.8,50.9,0.43,57.34,4.19,0.32,4.34
2019,5,Saptari,261.21,0.4,23.9,51.6,0.27,21.66,7.28,0.14,0.03
2019,5,Siraha,129.02,0.15,30.3,48.2,0.58,138.6,11.1,0.42,8.3
2019,5,Dhanusha,300.64,0.12,27.8,45.2,0.25,26.15,8.03,0.14,1.51
2019,5,Mahottari,122.67,0.19,32.7,50.2,0.4,84.26,12.04,0.43,12.84
2019,5,Sarlahi,321.96,0.38,37.7,42.9,0.47,68.18,11.13,0.09,1.02
2019,5,Rautahat,15.9,0.18,31.8,72.6,0.27,102.62,5.5,0.94,23.6
2019,5,Bara,182.79,0.1,20.7,87.7,0.33,41.4,8.09,0.41,12.47
2019,5,Parsa,263.24,0.38,37.6,74.9,0.52,50.95,14.06,0.14,0.5
2019,5,Chitwan,383.58,0.31,32.8,63.6,0.73,118.7,9.31,0.01,0.67
2019,5,Nawalparasi,329.35,0.36,23.4,52.4,0.5,102.55,2.37,0.12,1.52
2019,5,Rupandehi,100.09,0.4,22.6,46.2,0.53,128.11,5.38,0.24,5.95
2019,5,Kapilvastu,379.34,0.33,19.1,53.8,0.69,122.33,12.89,0.03,0.34
2019,5,Dang,179.43,0.33,24,58.8,0.24,37.74,9.76,0.34,3.62
2019,5,Banke,2.15,0.36,24.6,74.7,0.39,112.76,7.92,0.61,27.13
2019,5,Bardiya,5.28,0.05,27.9,48.6,0.79,55.41,10.88,0.5,9.63
2019,5,Kailali,124.62,0.08,35.3,50,0.39,49.96,11.5,0.36,7.47
2019,5,Kanchanpur,96.11,0.09,37.1,41,0.35,149.44,4.29,0.64,26.44
2019,6,Jhapa,358.28,0.28,23.1,70.8,0.51,53.89,10.25,0.06,0.56
2019,6,Morang,32.08,0.41,25.6,59.2,0.32,59.96,13.26,0.59,8.12
2019,6,Sunsari,224.78,0.43,30,59.7,0.61,52.31,10.69,0.16,0.62
2019,6,Saptari,364.42,0.1,21.6,82.3,0.24,69.52,3.93,0.04,0.19
2019,6,Siraha,370.02,0.32,17.4,67.8,0.4,145.38,3.77,0.05,1.33
2019,6,Dhanusha,141.17,0.45,21.6,72.9,0.23,111.28,6.25,0.3,5.2
2019,6,Mahottari,41.86,0.26,23.6,77.7,0.52,130.95,14.65,0.54,12.27
2019,6,Sarlahi,306.74,0.26,17.2,75.4,0.6,39.21,5.19,0.2,2.68
2019,6,Rautahat,262.8,0.18,32.8,53.6,0.76,90.88,10.81,0.2,5.08
2019,6,Bara,388.32,0.16,35.4,62.9,0.76,113.55,12.55,0.02,0.53
2019,6,Parsa,367.82,0.35,22.5,83,0.22,90.3,12.93,0.06,1.05
2019,6,Chitwan,334.05,0.14,24.8,74.6,0.57,106.78,6.35,0.09,0.01
2019,6,Nawalparasi,236.36,0.28,30.2,52,0.56,41.69,13.37,0.25,6.34
2019,6,Rupandehi,297.8,0.12,30.2,41.5,0.74,21.26,14.74,0.24,3.92
2019,6,Kapilvastu,4.55,0.39,31.3,45.6,0.26,141.86,10.74,0.57,14.12
2019,6,Dang,344.22,0.24,21.4,84.9,0.7,116,10.1,0.1,1.61
2019,6,Banke,344.51,0.14,35.2,78,0.42,76.13,14.64,0.08,1.14
2019,6,Bardiya,128.59,0.31,27.4,78.9,0.27,135.41,12.68,0.29,5.88
2019,6,Kailali,223.66,0.14,35.3,83.1,0.41,22.62,14.76,0.25,7.83
2019,6,Kanchanpur,249.07,0.05,20.2,79.4,0.47,101.65,11.21,0.29,6.42
2019,7,Jhapa,222.26,0.31,33.7,48.5,0.63,144.13,13.37,0.23,5.29
2019,7,Morang,378.97,0.13,37.8,46.7,0.62,101.58,6.22,0.05,1.51
2019,7,Sunsari,50.47,0.4,24.9,78.2,0.54,141.14,5.32,0.32,4.52
2019,7,Saptari,188.19,0.14,34.6,82.6,0.61,32.34,9.04,0.38,7.57
2019,7,Siraha,26.77,0.22,33.5,65.3,0.72,120.8,5.97,0.47,13.95
2019,7,Dhanusha,296.51,0.11,28.7,56.5,0.63,130.5,3.45,0.19,1.4
2019,7,Mahottari,216.66,0.33,31.8,85.5,0.35,21.8,11.02,0.24,3.09
2019,7,Sarlahi,319.01,0.3,37.5,87.3,0.46,88.26,2.16,0.13,1.31
2019,7,Rautahat,233.34,0.21,16,87.6,0.42,20.47,6.22,0.31,6.09
2019,7,Bara,61.71,0.27,19.3,83.3,0.67,93.11,4.63,0.47,14.87
2019,7,Parsa,313.61,0.43,15,81.6,0.47,149.98,12.55,0.11,1.79
2019,7,Chitwan,248.45,0.34,33.5,42,0.26,110.04,12.6,0.26,4.81
2019,7,Nawalparasi,118.82,0.18,34.7,62.7,0.67,105.33,12.46,0.49,10.06
2019,7,Rupandehi,349.95,0.14,31.2,64.6,0.35,25.18,5.69,0.06,0.76
2019,7,Kapilvastu,337.37,0.25,19.1,86.8,0.8,55.11,14.81,0.09,0.68
2019,7,Dang,216.98,0.09,31,80.1,0.71,77.89,5.11,0.3,5.74
2019,7,Banke,218.03,0.13,36.8,71.5,0.77,67.72,2.83,0.36,2.14
2019,7,Bardiya,126.89,0.08,35.5,43.3,0.8,65.55,11.68,0.5,9.07
2019,7,Kailali,147.88,0.09,16.3,66.2,0.55,124.26,7.89,0.34,6.35
2019,7,Kanchanpur,108.29,0.34,23.3,61.8,0.24,41.52,3.67,0.31,4.84
2019,8,Jhapa,26.09,0.37,35.9,89.3,0.35,83.12,8.75,0.48,11.52
2019,8,Morang,26.25,0.32,23,52.2,0.5,48.21,4.08,0.58,14.86
2019,8,Sunsari,28.5,0.16,30.9,46.3,0.59,92.08,2.01,0.87,18.42
2019,8,Saptari,337.15,0.16,36,71.4,0.72,40.14,13.68,0.13,1.15
2019,8,Siraha,252.11,0.39,24.3,73,0.64,106.81,12.03,0.12,1.63
2019,8,Dhanusha,32.02,0.17,36.6,44.3,0.33,81.39,6.64,0.79,21.43
2019,8,Mahottari,72.48,0.16,25.7,61.3,0.72,87.03,10.47,0.74,28.09
2019,8,Sarlahi,348.02,0.32,17.1,85.3,0.49,127.54,11.54,0.09,1.26
2019,8,Rautahat,91.07,0.44,21.6,74.1,0.23,84.44,3.43,0.35,6.03
2019,8,Bara,360.22,0.42,29,86.4,0.52,149.22,9.53,0.05,1.62
2019,8,Parsa,366.64,0.17,15.3,70.2,0.46,131.98,12.87,0.08,1.16
2019,8,Chitwan,62.66,0.09,37,83.5,0.45,104.26,13.78,0.76,16.06
2019,8,Nawalparasi,226.76,0.25,31.9,81.2,0.41,101.3,2.3,0.34,4.52
2019,8,Rupandehi,399.21,0.43,23.3,62.9,0.52,50.71,5.94,0,0.41
2019,8,Kapilvastu,298.83,0.06,24.1,67,0.53,47.97,3.02,0.21,7.93
2019,8,Dang,255.12,0.31,23.2,49.2,0.34,48.65,2.53,0.28,5.27
